trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,text_2.started,text_2.stopped,polygon.started,polygon.stopped,key_resp.keys,key_resp.started,key_resp.stopped,stimulus_interval,text_4.started,text_4.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,None,None,None,None,None,,,,,,,,,,,,,,,,,,001,,2022_Jan_20_1636,FingTap,2021.2.3,None,
,,,,,,,,,,,,,0.09444444444444444,0.21481481481481482,0,0,0,None,None,,,,,,,,,,,001,,2022_Jan_20_1636,FingTap,2021.2.3,None,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,94.85312419995898,None,97.87013870000374,None,None,97.87013870000374,None,2,102.85978800000157,None,001,,2022_Jan_20_1636,FingTap,2021.2.3,None,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,104.86962539999513,None,None,104.86962539999513,None,3,109.87879960000282,None,001,,2022_Jan_20_1636,FingTap,2021.2.3,None,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,111.89437329996144,None,None,111.89437329996144,None,3,116.9027044000104,None,001,,2022_Jan_20_1636,FingTap,2021.2.3,None,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,117.91143609996652,None,None,117.91143609996652,None,2,122.9104869000148,None,001,,2022_Jan_20_1636,FingTap,2021.2.3,None,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,125.92725060001248,None,None,125.92725060001248,None,3,130.92508869996527,None,001,,2022_Jan_20_1636,FingTap,2021.2.3,None,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,131.92691659997217,131.92691659997217,001,,2022_Jan_20_1636,FingTap,2021.2.3,None,
