trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,text_2.started,text_2.stopped,polygon.started,polygon.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,stimulus_interval,text_4.started,text_4.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,None,None,None,None,None,,,,,,,,,,,,,,,,,,,001,,2022_Jan_19_1225,FingTap,2021.2.3,60.010861971877254,
,,,,,,,,,,,,,0.071875,0.8175,0,0,0,None,None,,,,,,,,,,,,001,,2022_Jan_19_1225,FingTap,2021.2.3,60.010861971877254,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,215.79378800000995,None,218.78335820004577,None,space,0.7335960000054911,218.78335820004577,None,3,219.5332911000005,None,001,,2022_Jan_19_1225,FingTap,2021.2.3,60.010861971877254,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,223.54864190000808,None,space,1.0323238000273705,223.54864190000808,None,1,224.5994870000286,None,001,,2022_Jan_19_1225,FingTap,2021.2.3,60.010861971877254,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,228.59911720000673,None,None,,228.59911720000673,None,4,233.59915210003965,None,001,,2022_Jan_19_1225,FingTap,2021.2.3,60.010861971877254,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,237.59867440001108,None,None,,237.59867440001108,None,4,242.5988684000331,None,001,,2022_Jan_19_1225,FingTap,2021.2.3,60.010861971877254,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,244.59852670005057,None,None,,244.59852670005057,None,4,249.59834020002745,None,001,,2022_Jan_19_1225,FingTap,2021.2.3,60.010861971877254,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,251.5982679000008,251.5982679000008,001,,2022_Jan_19_1225,FingTap,2021.2.3,60.010861971877254,
