TrialIndex,Condition,TrialType,fix_duration,stim_duration,stimPicLeft,stimPicRight,stimPicMid,Ans,fixStart,stimStart,keyResp,resp,respCORR,respRT,IDNO,Run
0,ZeroBack,NoGo,2.423786291824652,0.5762137081753478,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,,NA,370.64043730002595,373.1113761999877,None,None,,nan,001,1
1,ZeroBack,NoGo,1.7560878170910232,1.2439121829089768,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,,NA,373.70948100002715,375.52658270002576,None,None,,nan,001,1
3,ZeroBack,NoGo,2.2281615746559513,0.7718384253440487,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,,NA,376.79271920002066,379.05866810004227,None,None,,nan,001,1
4,ZeroBack,NoGo,2.1387199126550183,0.8612800873449817,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,,NA,379.8593286999967,382.05615930003114,None,None,,nan,001,1
6,ZeroBack,NoGo,2.209979364321898,0.7900206356781019,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,,NA,382.98791480000364,385.2595850999933,None,None,,nan,001,1
2,ZeroBack,ZeroBack,1.2763459995598092,4.723654000440191,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,left,386.07640429999446,387.4074388000299,left,left,1,0.8355819999706,001,1
7,ZeroBack,NoGo,2.477183964961588,0.5228160350384119,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,,NA,392.1867784000351,394.74200389999896,None,None,,nan,001,1
8,ZeroBack,NoGo,2.1039282044989505,0.8960717955010495,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,,NA,395.2929264000268,397.44330079999054,None,None,,nan,001,1
9,ZeroBack,NoGo,1.7911110749064263,1.2088889250935737,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,,NA,398.35931410000194,400.1935038000229,None,None,,nan,001,1
11,ZeroBack,NoGo,1.9035416116810135,1.0964583883189865,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,,NA,401.4251174000092,403.3767218000139,None,None,,nan,001,1
5,ZeroBack,ZeroBack,2.2643374322064,3.7356625677936,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,left,404.49240190000273,406.82748070004163,left,left,1,0.7321419999934733,001,1
12,ZeroBack,NoGo,1.8507688080798288,1.1492311919201712,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,,NA,410.6056053999928,412.5380418000277,None,None,,nan,001,1
13,ZeroBack,NoGo,2.0607397459703742,0.9392602540296258,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,,NA,413.72913230000995,415.84452580002835,None,None,,nan,001,1
14,ZeroBack,NoGo,1.8158571159708616,1.1841428840291384,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,,NA,416.80778199998895,418.6757324000355,None,None,,nan,001,1
15,ZeroBack,NoGo,1.6839294359425434,1.3160705640574566,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,,NA,419.89171019999776,421.6424951000372,None,None,,nan,001,1
16,ZeroBack,NoGo,2.3235488460381175,0.6764511539618825,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,,NA,422.9916496000369,425.3587489000056,None,None,,nan,001,1
10,ZeroBack,ZeroBack,2.1904816958034994,3.8095183041965006,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,right,426.0574447000399,428.31265279999934,right,right,1,0.8953112000017427,001,1
17,ZeroBack,NoGo,2.39801068843723,0.6019893115627699,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,c:\Users\Adjunct\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,,NA,432.1543309999979,434.60767920000944,None,None,,nan,001,1
