TrialIndex,Condition,TrialType,fix_duration,stim_duration,stimPicLeft,stimPicRight,stimPicMid,Ans,fixStart,stimStart,keyResp,resp,respCORR,respRT,IDNO,Run
11,ZeroBack,NoGo,1.9161799388943461,1.0838200611056539,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,,NA,1908.8068878999911,1910.7542225999932,None,None,,nan,001,1
12,ZeroBack,NoGo,1.6859062658947177,1.3140937341052823,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,,NA,1911.8484623999975,1913.566945700004,None,None,,nan,001,1
13,ZeroBack,NoGo,1.6208899598058064,1.3791100401941936,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,,NA,1914.8899625999911,1916.5379762999946,None,None,,nan,001,1
14,ZeroBack,NoGo,1.8033685109329176,1.1966314890670824,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,,NA,1917.9250732999935,1919.7615072999906,None,None,,nan,001,1
34,ZeroBack,ZeroBack,1.6794981809097524,4.320501819090247,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,right,1920.9669033999962,1922.6872337000095,None,None,0,nan,001,1
15,ZeroBack,NoGo,2.3461974184283125,0.6538025815716875,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,,NA,1927.0157632000046,1929.3932703000028,None,None,,nan,001,1
16,ZeroBack,NoGo,2.0890022579825516,0.9109977420174484,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,,NA,1930.0573499999882,1932.1842759999854,None,None,,nan,001,1
17,ZeroBack,NoGo,1.7427399735430678,1.2572600264569322,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,,NA,1933.1057719000091,1934.8803566000133,None,None,,nan,001,1
18,ZeroBack,NoGo,2.164743521608467,0.8352564783915328,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,,NA,1936.14776729999,1938.3443248000112,None,None,,nan,001,1
19,ZeroBack,NoGo,2.1637578048439807,0.8362421951560193,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,,NA,1939.1899656000023,1941.3872710999858,None,None,,nan,001,1
38,ZeroBack,ZeroBack,1.9723042068435614,4.027695793156439,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,right,1942.2308676000102,1944.246088099986,None,None,0,nan,001,1
20,ZeroBack,NoGo,2.020938417613145,0.9790615823868549,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,,NA,1948.2870719000057,1950.3382541000028,None,None,,nan,001,1
21,ZeroBack,NoGo,1.9896935204622581,1.0103064795377419,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//triangle.png,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,,NA,1951.3284720999945,1953.3516521000129,None,None,,nan,001,1
22,ZeroBack,NoGo,1.5434872903565275,1.4565127096434725,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//circle.png,c:\Users\Ian\Documents\GitHub\THINCLabTestRepo\Tasks\taskScripts//resources//ZeroBack_Task//stimuli//square.png,,NA,1954.3705291000078,1955.9495509999979,None,None,,nan,001,1
