,trial_num,expression,expr_onset,expr_dura,expr_offset,choice,choi_onset,choi_dura,choi_offset,blank,blank_onset,blank_offset,blank_dura,correct_ans,i_trial_onset,trial_onset,choice_onset,blank_r_onset,RT,correct,KeyPress
0,75,16  +  6,0,1.45,268.45,24        22,268.45,1.45,269.9, ,269.9,270,0.1,2,15.0,15.03111329999956,16.479737199995725,20.486958699999377,None,False,None
1,33,18  +  6,3,1.45,112.45,24        26,112.45,1.45,113.9, ,113.9,114,0.1,1,18.0,20.52176559999498,21.967191199997615,25.98373670000001,None,False,None
2,34,18  +  8,6,1.45,115.45,24        26,115.45,1.45,116.9, ,116.9,117,0.1,2,21.0,26.00729560000036,27.452584099999513,31.45997239999997,None,False,None
3,65,16  +  6,9,1.45,238.45,20        22,238.45,1.45,239.9, ,239.9,240,0.1,2,24.0,31.487375699995027,32.94349510000029,36.952651399995375,None,False,None
4,61,19  +  3,12,1.45,226.45,22        24,226.45,1.45,227.9, ,227.9,228,0.1,1,27.0,36.9871925999978,38.431536599993706,42.43846119999944,None,False,None
