,trial_num,expression,expr_onset,expr_dura,expr_offset,choice,choi_onset,choi_dura,choi_offset,blank,blank_onset,blank_offset,blank_dura,correct_ans,i_trial_onset,trial_onset,choice_onset,blank_r_onset,RT,correct,KeyPress
0,74,19  +  3,0,1.45,265.45,22        20,265.45,1.45,266.9, ,266.9,267,0.1,1,15.0,15.026330200002121,16.477111500003957,20.48633150000387,None,False,None
1,5,16  +  9,3,1.45,13.45,23        25,13.45,1.45,14.9, ,14.9,15,0.1,right,18.0,20.52168410000013,21.97202280000056,23.416186700000253,0.5098623000012594,False,left
2,51,18  +  6,6,1.45,181.45,24        22,181.45,1.45,182.9, ,182.9,183,0.1,left,21.0,23.43728430000192,24.881464800004323,26.33662230000482,0.7727822000015294,False,right
3,20,17  +  8,9,1.45,58.45,25        23,58.45,1.45,59.9, ,59.9,60,0.1,1,24.0,26.374594500004605,27.830734700000903,31.84113300000172,None,False,None
4,77,18  +  3,12,1.45,274.45,23        21,274.45,1.45,275.9, ,275.9,276,0.1,2,27.0,31.86147920000076,33.318695100002515,37.336978100000124,None,False,None
5,40,18  +  8,15,1.45,133.45,26        24,133.45,1.45,134.9, ,134.9,135,0.1,1,30.0,37.36097900000459,38.80574250000063,42.81318360000296,None,False,None
