,trial_num,expression,expr_onset,expr_dura,expr_offset,choice,choi_onset,choi_dura,choi_offset,blank,blank_onset,blank_offset,blank_dura,correct_ans,i_trial_onset,trial_onset,choice_onset,blank_r_onset,RT,correct,KeyPress
0,22,19  +  6,0,1.45,79.45,25        23,79.45,1.45,80.9, ,80.9,81,0.1,1,15.0,15.08515400000033,16.535478899997543,20.542824099997233,None,False,None
1,11,16  +  7,3,1.45,31.45,21        23,31.45,1.45,32.9, ,32.9,33,0.1,2,18.0,20.569884699994873,22.015096299997822,26.021607599999697,None,False,None
2,33,18  +  6,6,1.45,112.45,24        26,112.45,1.45,113.9, ,113.9,114,0.1,1,21.0,26.049665799997456,27.495208000000275,31.50054999999702,None,False,None
3,65,16  +  6,9,1.45,238.45,20        22,238.45,1.45,239.9, ,239.9,240,0.1,2,24.0,31.528424600001017,32.97336469999573,36.98714319999999,None,False,None
4,61,19  +  3,12,1.45,226.45,22        24,226.45,1.45,227.9, ,227.9,228,0.1,1,27.0,37.0077822999956,38.452786699999706,42.45889929999976,None,False,None
5,64,17  +  9,15,1.45,235.45,24        26,235.45,1.45,236.9, ,236.9,237,0.1,2,30.0,42.480771800001094,43.933020399999805,47.93923689999792,None,False,None
6,51,18  +  6,18,1.45,181.45,24        22,181.45,1.45,182.9, ,182.9,183,0.1,1,33.0,47.97313149999536,49.417621199994755,53.42548259999603,None,False,None
7,34,18  +  8,21,1.45,115.45,24        26,115.45,1.45,116.9, ,116.9,117,0.1,2,36.0,53.459984299995995,54.904164599996875,58.91932619999716,None,False,None
8,20,17  +  8,24,1.45,58.45,25        23,58.45,1.45,59.9, ,59.9,60,0.1,1,39.0,58.938788899999054,60.38362010000128,64.40112129999761,None,False,None
