,trial_num,expression,expr_onset,expr_dura,expr_offset,choice,choi_onset,choi_dura,choi_offset,blank,blank_onset,blank_offset,blank_dura,correct_ans,i_trial_onset,trial_onset,choice_onset,blank_r_onset,RT,correct,KeyPress
0,65,16  +  6,0,1.45,238.45,20        22,238.45,1.45,239.9, ,239.9,240,0.1,right,15.0,2.0284626000066055,3.4720732999994652,5.681060000002617,2.195149000006495,True,right
1,26,16  +  5,3,1.45,91.45,21        19,91.45,1.45,92.9, ,92.9,93,0.1,1,18.0,7.708242200009408,9.152925200003665,13.167863800001214,None,False,None
2,15,17  +  4,6,1.45,43.45,23        21,43.45,1.45,44.9, ,44.9,45,0.1,2,21.0,15.194679500011262,16.639085100003285,20.653049500004272,None,False,None
