trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,48.97428889997536,None,return,0.4534771000035107,48.97428889997536,None,56.32782649999717,None,53.44597239998984,None,return,2.8763761000009254,53.44597239998984,None,146.33598439997877,None,,001,2022_Jan_17_1815,exp,2021.2.3,143.90207749907825,
