trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,78.33834060002118,None,return,0.7343336999765597,78.33834060002118,None,83.27590100001544,None,83.10931850003544,None,return,0.14745950000360608,83.10931850003544,None,103.29236680001486,None,,001,2022_Jan_19_1227,exp,2021.2.3,59.99311278709826,
