trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,12.874344500014558,None,return,0.5267151999869384,12.874344500014558,None,20.613596600014716,None,17.43039290001616,None,return,3.154607299948111,17.43039290001616,None,40.62769390002359,None,,001,2022_Jan_19_1226,exp,2021.2.3,59.98674291965277,
