trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,memoryPrompt.started,memoryPrompt.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,103.40571129997261,None,return,1.032413999986602,103.40571129997261,None,109.90959319999092,None,108.48535419997643,None,return,1.4007736000057776,108.48535419997643,None,179.91100929997629,None,,001,2022_Jan_14_2333,exp,2021.2.3,147.34549717239952,
