EXPERIMENT DATA:,One-Back Task
Start Time,3932.3494372999994
NoGoStimulus End,3985.2454201999935,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,3987.4184325999813,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,3988.2994973000023,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,3990.657837799983,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,3991.340961799957,True,,,One-Back Task,1,9447683,None,OneBack,
OneBackStimulus Start,3993.2511263999622,,,,One-Back Task,1,9447683,,OneBack,
OneBackStimulus End,3997.3704978000023,False,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,3999.0521813000087,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4000.4099069999647,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4002.6402483999846,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4003.446460200008,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4005.0696002999903,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4006.4881349999923,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4008.8874546999577,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4009.5296047999873,True,,,One-Back Task,1,9447683,None,OneBack,
OneBackStimulus Start,4011.105235599971,,,,One-Back Task,1,9447683,,OneBack,
OneBackStimulus End,4015.5580249999766,False,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4018.021173599991,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4018.605782800005,True,,,One-Back Task,1,9447683,None,OneBack,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,4018.6171974999597
ESQ,4852.833169999998,,Knowledge_start,,Experience Sampling Questions,1,9447683,,,One-Back Task
ESQ,4855.792247399979,,Knowledge_response,3.0,Experience Sampling Questions,1,9447683,,Marker Started at 3,One-Back Task
ESQ,4855.79252909997,,Deliberate_start,,Experience Sampling Questions,1,9447683,,,One-Back Task
ESQ,4857.269940899976,,Deliberate_response,5.0,Experience Sampling Questions,1,9447683,,Marker Started at 5,One-Back Task
EXPERIMENT DATA:,One-Back Task
Start Time,4857.283465699991
0-Back Start,4857.283514699957,,,,One-Back Task,1,9447683,,,
NoGoStimulus Start,4861.470565099968,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4862.121175699984,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4863.809689099959,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4865.167956399964,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4866.960601600003,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4868.208200199995,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4870.624523199978,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4871.249149799987,True,,,One-Back Task,1,9447683,None,OneBack,
OneBackStimulus Start,4873.054952899984,,,,One-Back Task,1,9447683,,OneBack,
OneBackStimulus End,4877.284238799999,False,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4879.455073199992,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4880.326011899975,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4882.706120099989,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4883.368759299978,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4885.3350294999545,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4886.416554700001,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4888.673924100003,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4889.465233099996,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4891.9718073999975,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4892.506808699982,True,,,One-Back Task,1,9447683,None,OneBack,
OneBackStimulus Start,4894.667065699992,,,,One-Back Task,1,9447683,,OneBack,
OneBackStimulus End,4898.5346865999745,False,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4900.499824500002,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4901.583572499978,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4903.815146199951,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4904.626499599952,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4907.056114599982,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4907.6875751999905,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4909.580986099958,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4910.730173799966,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4912.899687899975,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4913.772147099953,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4916.129702899954,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4916.8127583999885,True,,,One-Back Task,1,9447683,None,OneBack,
OneBackStimulus Start,4918.723733699997,,,,One-Back Task,1,9447683,,OneBack,
OneBackStimulus End,4922.847760799981,False,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4924.532311499992,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4925.888964499987,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4928.11834679998,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4928.930865800008,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4930.560074699984,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4931.97976789996,True,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4934.381333599973,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4935.020467899973,True,,,One-Back Task,1,9447683,None,OneBack,
OneBackStimulus Start,4936.600109799998,,,,One-Back Task,1,9447683,,OneBack,
OneBackStimulus End,4941.056499900005,False,,,One-Back Task,1,9447683,None,OneBack,
NoGoStimulus Start,4943.516823699989,,,,One-Back Task,1,9447683,,OneBack,
NoGoStimulus End,4944.105318899965,True,,,One-Back Task,1,9447683,None,OneBack,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,4944.114990299975
ESQ,8018.375442299992,,Deliberate_start,,Experience Sampling Questions,1,9447683,,,One-Back Task
ESQ,8019.857221399958,,Deliberate_response,5.0,Experience Sampling Questions,1,9447683,,Marker Started at 5,One-Back Task
ESQ,8019.857595699956,,Intrusive_start,,Experience Sampling Questions,1,9447683,,,One-Back Task
ESQ,8020.88521149999,,Intrusive_response,7.0,Experience Sampling Questions,1,9447683,,Marker Started at 7,One-Back Task
EXPERIMENT DATA:,Zero-Back Task
Start Time,8020.909687099978
0-Back Start,8020.910566499981,,,,Zero-Back Task,1,9447683,,,
NoGoStimulus Start,8024.761290900002,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8025.431122799986,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8027.12102099997,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8028.476754899952,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8030.278420399991,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8031.525708800007,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8033.972093799966,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8034.596926799975,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
ZeroBackStimulus Start,8036.045400800009,,,,Zero-Back Task,1,9447683,,ZeroBack,
ZeroBackStimulus End,8040.657260699954,False,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8042.848144999996,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8043.737504999968,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8046.135366500006,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8046.808143900009,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8048.793695600005,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8049.8897501999745,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8052.151411400002,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8052.94131689996,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8055.456554399978,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8056.003605899983,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
ZeroBackStimulus Start,8058.412642699957,,,,Zero-Back Task,1,9447683,,ZeroBack,
ZeroBackStimulus End,8062.096506099973,False,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8064.097326499992,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8065.181737699953,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8067.4243574999855,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8068.231136799965,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8069.783347199962,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8071.296913900005,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8072.844545,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8074.36516539997,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8076.078002599999,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8077.4414422999835,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
ZeroBackStimulus Start,8079.507752000005,,,,Zero-Back Task,1,9447683,,ZeroBack,
ZeroBackStimulus End,8083.541472599958,False,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8085.78284639999,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8086.6038950000075,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8088.2498937000055,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8089.6785747999675,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8092.084500800003,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8092.725963299978,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8095.195388299995,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8095.793196499988,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
ZeroBackStimulus Start,8097.244380399992,,,,Zero-Back Task,1,9447683,,ZeroBack,
ZeroBackStimulus End,8101.872169899987,False,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8104.271189599996,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8104.948536599986,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8107.333042299957,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8108.011025999964,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8109.812914399954,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8111.081576899975,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8112.889341500006,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8114.134271899995,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
ZeroBackStimulus Start,8116.519512899977,,,,Zero-Back Task,1,9447683,,ZeroBack,
ZeroBackStimulus End,8120.208973000001,False,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8121.813495799957,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8123.262328099983,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8125.362973399984,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8126.314922999998,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,8128.36427239998,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,8129.381659300008,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,8129.400909699965
ESQ,12456.072103999963,,Self_start,,Experience Sampling Questions,1,9447683,,,Zero-Back Task
ESQ,12457.601633499959,,Self_response,8.0,Experience Sampling Questions,1,9447683,,Marker Started at 8,Zero-Back Task
ESQ,12457.601977499959,,Other_start,,Experience Sampling Questions,1,9447683,,,Zero-Back Task
ESQ,12458.824642399966,,Other_response,5.0,Experience Sampling Questions,1,9447683,,Marker Started at 5,Zero-Back Task
EXPERIMENT DATA:,Zero-Back Task
Start Time,12458.852559399966
0-Back Start,12458.854023699998,,,,Zero-Back Task,1,9447683,,,
NoGoStimulus Start,12463.938458099961,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12464.590417,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12466.272804200009,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12467.632316400006,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12469.424983899982,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12470.673362199974,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12473.094161299989,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12473.715777899954,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
ZeroBackStimulus Start,12475.161164299992,,,,Zero-Back Task,1,9447683,,ZeroBack,
ZeroBackStimulus End,12479.774961699964,False,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12481.949961699953,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12482.826638599974,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12485.207085500006,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12485.87890859996,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12487.849497799994,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12488.923735599965,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12491.180873899953,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12491.965835299983,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12494.472405999957,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12495.013688899984,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
ZeroBackStimulus Start,12497.400223299977,,,,Zero-Back Task,1,9447683,,ZeroBack,
ZeroBackStimulus End,12501.084103600006,False,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12503.050197399978,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12504.135789099964,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12506.369303399988,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12507.178402199992,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12508.723494799982,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12510.246882799955,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12511.837252700003,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12513.357932999963,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12515.049928199966,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12516.407662199985,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
ZeroBackStimulus Start,12518.452071699954,,,,Zero-Back Task,1,9447683,,ZeroBack,
ZeroBackStimulus End,12522.475099199975,False,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12524.715932199964,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12525.540072200005,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12527.171032999991,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12528.60909719998,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12531.019675299991,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12531.672982299991,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12534.143554599956,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12534.739097099984,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
ZeroBackStimulus Start,12536.190423199965,,,,Zero-Back Task,1,9447683,,ZeroBack,
ZeroBackStimulus End,12540.810277099954,False,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12543.206922399986,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12543.873459799972,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12546.257382099982,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12546.942897400004,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12548.745577899972,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12550.009162599978,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12551.816431199957,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12553.058586900006,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
ZeroBackStimulus Start,12555.43703099998,,,,Zero-Back Task,1,9447683,,ZeroBack,
ZeroBackStimulus End,12559.110627499991,False,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12560.716928899987,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12562.174856900005,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
NoGoStimulus Start,12564.273818699992,,,,Zero-Back Task,1,9447683,,ZeroBack,
NoGoStimulus End,12565.224827099999,True,,,Zero-Back Task,1,9447683,None,ZeroBack,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,12565.246620799997
ESQ,16017.435373199987,,Problem_start,,Experience Sampling Questions,1,9447683,,,Zero-Back Task
ESQ,16019.292406099965,,Problem_response,2.0,Experience Sampling Questions,1,9447683,,Marker Started at 2,Zero-Back Task
ESQ,16019.29277,,Emotion_start,,Experience Sampling Questions,1,9447683,,,Zero-Back Task
ESQ,16020.317368399992,,Emotion_response,2.0,Experience Sampling Questions,1,9447683,,Marker Started at 2,Zero-Back Task
EXPERIMENT DATA:,Movie Task
Start Time,16022.906405799964
Movie Task Start,16022.906928899989,,,,Movie Task,1,9447683,,,
Movie Init,16023.498546499992,,,,Movie Task,1,9447683,,,
Movie Start,16023.498648999957,,,,Movie Task,1,9447683,,,
Movie End,16152.987330099975,,,,Movie Task,1,9447683,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,16153.010777699994
ESQ,16162.89671,,Emotion_start,,Experience Sampling Questions,1,9447683,,,Movie Task
ESQ,16164.571970799996,,Emotion_response,9.0,Experience Sampling Questions,1,9447683,,Marker Started at 9,Movie Task
ESQ,16164.57232169999,,Detailed_start,,Experience Sampling Questions,1,9447683,,,Movie Task
ESQ,16165.599002999952,,Detailed_response,6.0,Experience Sampling Questions,1,9447683,,Marker Started at 6,Movie Task
EXPERIMENT DATA:,Movie Task
Start Time,16165.609633199987
Movie Task Start,16165.609674799955,,,,Movie Task,1,9447683,,,
Movie Init,16166.126375399996,,,,Movie Task,1,9447683,,,
Movie Start,16166.126468100003,,,,Movie Task,1,9447683,,,
Movie End,16269.534507400007,,,,Movie Task,1,9447683,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,16269.556891899963
ESQ,16271.855271899956,,Self_start,,Experience Sampling Questions,1,9447683,,,Movie Task
ESQ,16273.900681499974,,Self_response,2.0,Experience Sampling Questions,1,9447683,,Marker Started at 2,Movie Task
ESQ,16273.901010099973,,Focus_start,,Experience Sampling Questions,1,9447683,,,Movie Task
ESQ,16274.918682999967,,Focus_response,9.0,Experience Sampling Questions,1,9447683,,Marker Started at 9,Movie Task
EXPERIMENT DATA:,You Task
Start Time,16277.558510700008
Self_Task_Start,16278.239978700003,,,,You Task,1,9447683,,,
Start_of_easygoing,16280.812340999953,,,,You Task,1,9447683,,,
End_of_easygoing,16280.812340999953,,,,You Task,1,9447683,None,,
Start_of_patient,16288.87758869998,,,,You Task,1,9447683,,,
End_of_patient,16288.87758869998,,,,You Task,1,9447683,None,,
Start_of_discourteous,16296.941214499995,,,,You Task,1,9447683,,,
End_of_discourteous,16296.941214499995,,,,You Task,1,9447683,None,,
Start_of_nonconforming,16305.010468099965,,,,You Task,1,9447683,,,
End_of_nonconforming,16305.010468099965,,,,You Task,1,9447683,None,,
Start_of_energetic,16313.06599209999,,,,You Task,1,9447683,,,
End_of_energetic,16313.06599209999,,,,You Task,1,9447683,None,,
Start_of_domineering,16321.146685199987,,,,You Task,1,9447683,,,
End_of_domineering,16321.146685199987,,,,You Task,1,9447683,None,,
Start_of_capable,16329.236412499973,,,,You Task,1,9447683,,,
End_of_capable,16329.236412499973,,,,You Task,1,9447683,None,,
Start_of_quiet,16337.303859099979,,,,You Task,1,9447683,,,
End_of_quiet,16337.303859099979,,,,You Task,1,9447683,None,,
Start_of_lazy,16345.374186199973,,,,You Task,1,9447683,,,
End_of_lazy,16345.374186199973,,,,You Task,1,9447683,None,,
Start_of_curious,16353.442533799971,,,,You Task,1,9447683,,,
End_of_curious,16353.442533799971,,,,You Task,1,9447683,None,,
Start_of_wasteful,16361.52308049996,,,,You Task,1,9447683,,,
End_of_wasteful,16361.52308049996,,,,You Task,1,9447683,None,,
Start_of_timid,16369.59912639996,,,,You Task,1,9447683,,,
End_of_timid,16369.59912639996,,,,You Task,1,9447683,None,,
Start_of_truthful,16377.694380600005,,,,You Task,1,9447683,,,
End_of_truthful,16377.694380600005,,,,You Task,1,9447683,None,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,16383.72818809998
ESQ,18098.704710099963,,Problem_start,,Experience Sampling Questions,1,9447683,,,You Task
ESQ,18100.344195399957,,Problem_response,8.0,Experience Sampling Questions,1,9447683,,Marker Started at 8,You Task
ESQ,18100.344723499962,,Focus_start,,Experience Sampling Questions,1,9447683,,,You Task
ESQ,18101.383740199963,,Focus_response,5.0,Experience Sampling Questions,1,9447683,,Marker Started at 5,You Task
EXPERIMENT DATA:,You Task
Start Time,18101.404659099993
Self_Task_Start,18101.747458699974,,,,You Task,1,9447683,,,
Start_of_disobedient,18104.356646300002,,,,You Task,1,9447683,,,
End_of_disobedient,18104.356646300002,,,,You Task,1,9447683,None,,
Start_of_nosey,18112.530024599982,,,,You Task,1,9447683,,,
End_of_nosey,18112.530024599982,,,,You Task,1,9447683,None,,
Start_of_unimaginative,18120.683725799958,,,,You Task,1,9447683,,,
End_of_unimaginative,18120.683725799958,,,,You Task,1,9447683,None,,
Start_of_unsociable,18128.745368600008,,,,You Task,1,9447683,,,
End_of_unsociable,18128.745368600008,,,,You Task,1,9447683,None,,
Start_of_distrustful,18136.80837719998,,,,You Task,1,9447683,,,
End_of_distrustful,18136.80837719998,,,,You Task,1,9447683,None,,
Start_of_obnoxious,18144.870318199974,,,,You Task,1,9447683,,,
End_of_obnoxious,18144.870318199974,,,,You Task,1,9447683,None,,
Start_of_frank,18152.925589199993,,,,You Task,1,9447683,,,
End_of_frank,18152.925589199993,,,,You Task,1,9447683,None,,
Start_of_easygoing,18160.99145219999,,,,You Task,1,9447683,,,
End_of_easygoing,18160.99145219999,,,,You Task,1,9447683,None,,
Start_of_unsympathetic,18169.051658399985,,,,You Task,1,9447683,,,
End_of_unsympathetic,18169.051658399985,,,,You Task,1,9447683,None,,
Start_of_punctual,18177.10684329999,,,,You Task,1,9447683,,,
End_of_punctual,18177.10684329999,,,,You Task,1,9447683,None,,
Start_of_sarcastic,18185.16262929997,,,,You Task,1,9447683,,,
End_of_sarcastic,18185.16262929997,,,,You Task,1,9447683,None,,
Start_of_reliable,18193.233904399967,,,,You Task,1,9447683,,,
End_of_reliable,18193.233904399967,,,,You Task,1,9447683,None,,
Start_of_pessimistic,18201.28789519996,,,,You Task,1,9447683,,,
End_of_pessimistic,18201.28789519996,,,,You Task,1,9447683,None,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,18207.31931749999
ESQ,19502.137300300004,,Self_start,,Experience Sampling Questions,1,9447683,,,You Task
