METADATA:
Block Runtime,Experiment Seed,Subject
90,8728008,subject008
Time after setup,6.689461599999959
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Zero-Back Task
Start Time,38.08092009999973
0-Back Start,38.08096029999979,,,,Zero-Back Task,1,8728008,,,
NoGoStimulus Start,105.87174639999967,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,107.12251549999974,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
NoGoStimulus Start,109.53658180000002,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,110.1885199999997,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
NoGoStimulus Start,111.95946559999993,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,113.23861119999992,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
ZeroBackStimulus Start,115.5197992999997,,,,Zero-Back Task,1,8728008,,ZeroBack,
ZeroBackStimulus End,116.43823029999976,False,,,Zero-Back Task,1,8728008,right,ZeroBack,
NoGoStimulus Start,121.28911889999972,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,122.35492699999986,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
NoGoStimulus Start,124.72243660000004,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,125.40469779999967,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
NoGoStimulus Start,127.75935219999974,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,128.4546835000001,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
ZeroBackStimulus Start,130.27558799999997,,,,Zero-Back Task,1,8728008,,ZeroBack,
ZeroBackStimulus End,130.7715933999998,False,,,Zero-Back Task,1,8728008,left,ZeroBack,
NoGoStimulus Start,136.21796240000003,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,137.60406710000007,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
NoGoStimulus Start,140.0505346,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,140.6707722000001,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
NoGoStimulus Start,142.82058049999978,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,143.7209226,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
NoGoStimulus Start,145.76823979999972,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,146.7873067999999,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
ZeroBackStimulus Start,148.21612239999968,,,,Zero-Back Task,1,8728008,,ZeroBack,
ZeroBackStimulus End,148.65463090000003,False,,,Zero-Back Task,1,8728008,left,ZeroBack,
NoGoStimulus Start,154.5048582999998,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,155.88728409999976,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
NoGoStimulus Start,158.17691799999966,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,158.93688889999976,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
NoGoStimulus Start,161.2262840999997,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,161.98717439999973,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
NoGoStimulus Start,164.4824961999998,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,165.03778599999987,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
NoGoStimulus Start,166.67007349999994,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,168.08661099999972,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
NoGoStimulus Start,170.39689719999978,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,171.13778449999973,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
ZeroBackStimulus Start,172.56205469999986,,,,Zero-Back Task,1,8728008,,ZeroBack,
ZeroBackStimulus End,172.98852659999966,False,,,Zero-Back Task,1,8728008,left,ZeroBack,
NoGoStimulus Start,178.76910449999968,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,180.25316729999986,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
NoGoStimulus Start,182.07907129999967,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,183.3030257999999,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
NoGoStimulus Start,185.50246070000003,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,186.35284329999968,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
NoGoStimulus Start,188.48569099999986,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,189.40287659999967,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
ZeroBackStimulus Start,191.1314342999999,,,,Zero-Back Task,1,8728008,,ZeroBack,
ZeroBackStimulus End,191.58627279999973,False,,,Zero-Back Task,1,8728008,left,ZeroBack,
NoGoStimulus Start,197.66042070000003,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,198.53592079999999,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
NoGoStimulus Start,200.84951980000005,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,201.6025209999998,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
NoGoStimulus Start,204.0126968999998,,,,Zero-Back Task,1,8728008,,ZeroBack,
NoGoStimulus End,204.65334099999973,True,,,Zero-Back Task,1,8728008,None,ZeroBack,
ZeroBackStimulus Start,205.83239439999988,,,,Zero-Back Task,1,8728008,,ZeroBack,
ZeroBackStimulus End,206.27005089999966,False,,,Zero-Back Task,1,8728008,left,ZeroBack,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,210.73732719999998
ESQ,218.8594447999999,,Deliberate_start,,Experience Sampling Questions,1,8728008,,,Zero-Back Task
ESQ,227.25162520000003,,Deliberate_response,2.0999999999999996,Experience Sampling Questions,1,8728008,,Marker Started at 3,Zero-Back Task
ESQ,227.2520703,,Distracting_start,,Experience Sampling Questions,1,8728008,,,Zero-Back Task
ESQ,234.41805339999974,,Distracting_response,3.7000000000000006,Experience Sampling Questions,1,8728008,,Marker Started at 3,Zero-Back Task
ESQ,234.41921309999998,,Knowledge_start,,Experience Sampling Questions,1,8728008,,,Zero-Back Task
ESQ,242.55097939999996,,Knowledge_response,7.499999999999994,Experience Sampling Questions,1,8728008,,Marker Started at 2,Zero-Back Task
ESQ,242.55214419999993,,Intrusive_start,,Experience Sampling Questions,1,8728008,,,Zero-Back Task
ESQ,246.51706669999976,,Intrusive_response,4.60000000000001,Experience Sampling Questions,1,8728008,,Marker Started at 8,Zero-Back Task
