METADATA:
Block Runtime,Experiment Seed,Subject
90,5216479,subject006
Time after setup,6.600456200001645
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,One-Back Task
Start Time,70.917068499999
0-Back Start,70.91710519998742,,,,One-Back Task,1,5216479,,,
NoGoStimulus Start,183.89584519999335,,,,One-Back Task,1,5216479,,OneBack,
NoGoStimulus End,185.36638099999982,True,,,One-Back Task,1,5216479,None,OneBack,
NoGoStimulus Start,186.93705269999919,,,,One-Back Task,1,5216479,,OneBack,
NoGoStimulus End,188.4162970999896,True,,,One-Back Task,1,5216479,None,OneBack,
NoGoStimulus Start,190.36722799998824,,,,One-Back Task,1,5216479,,OneBack,
NoGoStimulus End,191.46561609998753,True,,,One-Back Task,1,5216479,None,OneBack,
OneBackStimulus Start,193.1916285999905,,,,One-Back Task,1,5216479,,OneBack,
OneBackStimulus End,197.49890939999023,False,,,One-Back Task,1,5216479,None,OneBack,
NoGoStimulus Start,199.86209569999482,,,,One-Back Task,1,5216479,,OneBack,
NoGoStimulus End,200.56667139999627,True,,,One-Back Task,1,5216479,None,OneBack,
NoGoStimulus Start,202.28847999998834,,,,One-Back Task,1,5216479,,OneBack,
NoGoStimulus End,203.61566049999965,True,,,One-Back Task,1,5216479,None,OneBack,
NoGoStimulus Start,206.14136829999916,,,,One-Back Task,1,5216479,,OneBack,
NoGoStimulus End,206.6670504999929,True,,,One-Back Task,1,5216479,None,OneBack,
NoGoStimulus Start,208.97764119999192,,,,One-Back Task,1,5216479,,OneBack,
NoGoStimulus End,209.71660869999323,True,,,One-Back Task,1,5216479,None,OneBack,
NoGoStimulus Start,211.93067899999733,,,,One-Back Task,1,5216479,,OneBack,
NoGoStimulus End,212.7655808999989,True,,,One-Back Task,1,5216479,None,OneBack,
NoGoStimulus Start,214.82710139999108,,,,One-Back Task,1,5216479,,OneBack,
NoGoStimulus End,215.8164182999899,True,,,One-Back Task,1,5216479,None,OneBack,
OneBackStimulus Start,217.45411519998743,,,,One-Back Task,1,5216479,,OneBack,
OneBackStimulus End,219.46492179999768,False,,,One-Back Task,1,5216479,right,OneBack,
NoGoStimulus Start,224.14319379998778,,,,One-Back Task,1,5216479,,OneBack,
NoGoStimulus End,224.91611979999288,True,,,One-Back Task,1,5216479,None,OneBack,
NoGoStimulus Start,227.37593039999774,,,,One-Back Task,1,5216479,,OneBack,
NoGoStimulus End,227.96574479999254,True,,,One-Back Task,1,5216479,None,OneBack,
