METADATA:
Block Runtime,Experiment Seed,Subject
90,4528320,subject004
Time after setup,1116.9724472
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Movie Task
Start Time,1131.7209951
Movie Task Start,1131.7210358,,,,Movie Task,1,4528320,,,
Movie Init,1163.7979317,,,,Movie Task,1,4528320,,,
Movie Start,1163.7980145,,,,Movie Task,1,4528320,,,
Movie End,1286.8119672999999,,,,Movie Task,1,4528320,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,1286.8178635
ESQ,1292.4086196,,Deliberate_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1318.0781706,,Deliberate_response,5.000000000000018,Experience Sampling Questions,1,4528320,,Marker Started at 10,Movie Task
ESQ,1318.079346,,Emotion_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1323.0944169,,Emotion_response,10.0,Experience Sampling Questions,1,4528320,,Marker Started at 6,Movie Task
ESQ,1323.0955924,,Self_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1331.9441178,,Self_response,2.0000000000000044,Experience Sampling Questions,1,4528320,,Marker Started at 7,Movie Task
ESQ,1331.9453124,,Absorption_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1338.694477,,Absorption_response,5.0,Experience Sampling Questions,1,4528320,,Marker Started at 5,Movie Task
ESQ,1338.6956575,,Knowledge_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1349.7946699,,Knowledge_response,6.999999999999993,Experience Sampling Questions,1,4528320,,Marker Started at 5,Movie Task
ESQ,1349.7957879,,Detailed_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1359.3779006,,Detailed_response,7.499999999999995,Experience Sampling Questions,1,4528320,,Marker Started at 6,Movie Task
ESQ,1359.3790648,,Past_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1366.9263551,,Past_response,6.799999999999997,Experience Sampling Questions,1,4528320,,Marker Started at 6,Movie Task
ESQ,1366.9274894,,Problem_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1377.6760809,,Problem_response,2.2,Experience Sampling Questions,1,4528320,,Marker Started at 2,Movie Task
ESQ,1377.6771664,,Intrusive_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1383.675922,,Intrusive_response,8.400000000000006,Experience Sampling Questions,1,4528320,,Marker Started at 10,Movie Task
ESQ,1383.6770423,,Focus_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1393.7759107,,Focus_response,3.100000000000001,Experience Sampling Questions,1,4528320,,Marker Started at 2,Movie Task
ESQ,1393.7770303,,Modality_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1401.5248895,,Modality_response,5.0,Experience Sampling Questions,1,4528320,,Marker Started at 5,Movie Task
ESQ,1401.5260437,,Distracting_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1410.7248270999999,,Distracting_response,4.700000000000006,Experience Sampling Questions,1,4528320,,Marker Started at 7,Movie Task
ESQ,1410.7259514,,Future_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1415.5416681,,Future_response,4.100000000000001,Experience Sampling Questions,1,4528320,,Marker Started at 3,Movie Task
ESQ,1415.542919,,Other_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1422.1581291999998,,Other_response,2.9000000000000123,Experience Sampling Questions,1,4528320,,Marker Started at 9,Movie Task
EXPERIMENT DATA:,Movie Task
Start Time,1422.1774063
Movie Task Start,1422.177446,,,,Movie Task,1,4528320,,,
Movie Init,1445.9173515,,,,Movie Task,1,4528320,,,
Movie Start,1445.9174269999999,,,,Movie Task,1,4528320,,,
Movie End,1570.1718667,,,,Movie Task,1,4528320,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,1570.1783355
ESQ,1574.2512018999998,,Intrusive_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1578.3360298999999,,Intrusive_response,2.1000000000000045,Experience Sampling Questions,1,4528320,,Marker Started at 7,Movie Task
ESQ,1578.3370952,,Emotion_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1587.0526752,,Emotion_response,4.300000000000017,Experience Sampling Questions,1,4528320,,Marker Started at 10,Movie Task
ESQ,1587.0538645,,Other_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1591.4857252,,Other_response,10.0,Experience Sampling Questions,1,4528320,,Marker Started at 10,Movie Task
ESQ,1591.4868789,,Modality_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1595.8865278,,Modality_response,1.0,Experience Sampling Questions,1,4528320,,Marker Started at 6,Movie Task
ESQ,1595.8876661,,Future_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1603.9854791999999,,Future_response,5.400000000000006,Experience Sampling Questions,1,4528320,,Marker Started at 7,Movie Task
ESQ,1603.9859500999999,,Knowledge_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1612.7851448,,Knowledge_response,5.500000000000005,Experience Sampling Questions,1,4528320,,Marker Started at 7,Movie Task
ESQ,1612.7861911,,Problem_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1617.9200051,,Problem_response,6.30000000000001,Experience Sampling Questions,1,4528320,,Marker Started at 9,Movie Task
ESQ,1617.921126,,Past_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1623.2521382999998,,Past_response,6.699999999999994,Experience Sampling Questions,1,4528320,,Marker Started at 5,Movie Task
ESQ,1623.2532363,,Absorption_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1629.9018137,,Absorption_response,1.5999999999999983,Experience Sampling Questions,1,4528320,,Marker Started at 4,Movie Task
ESQ,1629.9020664,,Detailed_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1638.1508483999999,,Detailed_response,4.7000000000000135,Experience Sampling Questions,1,4528320,,Marker Started at 9,Movie Task
ESQ,1638.1519569,,Focus_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1643.4675386,,Focus_response,9.400000000000002,Experience Sampling Questions,1,4528320,,Marker Started at 5,Movie Task
ESQ,1643.4686898999998,,Deliberate_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1651.5172492,,Deliberate_response,8.29999999999999,Experience Sampling Questions,1,4528320,,Marker Started at 3,Movie Task
ESQ,1651.5183716,,Distracting_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1657.4841113,,Distracting_response,1.6000000000000045,Experience Sampling Questions,1,4528320,,Marker Started at 7,Movie Task
ESQ,1657.4852475,,Self_start,,Experience Sampling Questions,1,4528320,,,Movie Task
ESQ,1660.3168854,,Self_response,2.0,Experience Sampling Questions,1,4528320,,Marker Started at 2,Movie Task
EXPERIMENT DATA:,Friend Task
Start Time,1666.6693206
Self_Task_Start,1697.0442203999999,,,,Friend Task,1,4528320,,,
Start_of_nervous,1701.1150406,,,,Friend Task,1,4528320,,,
End_of_nervous,1701.1150406,,,,Friend Task,1,4528320,left,,
Start_of_unfriendly,1710.1314521,,,,Friend Task,1,4528320,,,
End_of_unfriendly,1710.1314521,,,,Friend Task,1,4528320,left,,
Start_of_egotistical,1715.2814887,,,,Friend Task,1,4528320,,,
End_of_egotistical,1715.2814887,,,,Friend Task,1,4528320,left,,
Start_of_efficient,1721.4644596,,,,Friend Task,1,4528320,,,
End_of_efficient,1721.4644596,,,,Friend Task,1,4528320,right,,
Start_of_intelligent,1727.2810373,,,,Friend Task,1,4528320,,,
End_of_intelligent,1727.2810373,,,,Friend Task,1,4528320,right,,
Start_of_tidy,1732.1811934,,,,Friend Task,1,4528320,,,
End_of_tidy,1732.1811934,,,,Friend Task,1,4528320,right,,
Start_of_independent,1737.2646004,,,,Friend Task,1,4528320,,,
End_of_independent,1737.2646004,,,,Friend Task,1,4528320,right,,
Start_of_thoughtful,1742.1472336,,,,Friend Task,1,4528320,,,
End_of_thoughtful,1742.1472336,,,,Friend Task,1,4528320,right,,
Start_of_unattentive,1746.9304735,,,,Friend Task,1,4528320,,,
End_of_unattentive,1746.9304735,,,,Friend Task,1,4528320,left,,
Start_of_relaxed,1752.4800473999999,,,,Friend Task,1,4528320,,,
End_of_relaxed,1752.4800473999999,,,,Friend Task,1,4528320,right,,
Start_of_obedient,1758.1972564,,,,Friend Task,1,4528320,,,
End_of_obedient,1758.1972564,,,,Friend Task,1,4528320,right,,
Start_of_unhealthy,1763.2803649999998,,,,Friend Task,1,4528320,,,
End_of_unhealthy,1763.2803649999998,,,,Friend Task,1,4528320,left,,
Start_of_selfish,1768.1970337,,,,Friend Task,1,4528320,,,
