METADATA:
Block Runtime,Experiment Seed,Subject
90,7788789,Enter Name Here
Time after setup,63.39009459968656
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,One-Back Task
Start Time,70.5275581004098
0-Back Start,70.52759969979525,,,,One-Back Task,1,7788789,,,
NoGoStimulus Start,81.91712720040232,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,82.61946090031415,True,,,One-Back Task,1,7788789,None,OneBack,
NoGoStimulus Start,84.24528259970248,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,85.6706113005057,True,,,One-Back Task,1,7788789,None,OneBack,
NoGoStimulus Start,88.03017619997263,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,88.72046940028667,True,,,One-Back Task,1,7788789,None,OneBack,
NoGoStimulus Start,90.57815920002759,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,91.76936590019614,True,,,One-Back Task,1,7788789,None,OneBack,
NoGoStimulus Start,93.33675559982657,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,94.81911670044065,True,,,One-Back Task,1,7788789,None,OneBack,
NoGoStimulus Start,96.74497549980879,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,97.86890800017864,True,,,One-Back Task,1,7788789,None,OneBack,
OneBackStimulus Start,99.79025030042976,,,,One-Back Task,1,7788789,,OneBack,
OneBackStimulus End,100.80188459996134,False,,,One-Back Task,1,7788789,left,OneBack,
NoGoStimulus Start,106.25155130028725,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,106.98502220027149,True,,,One-Back Task,1,7788789,None,OneBack,
NoGoStimulus Start,108.92346110008657,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,110.03541580028832,True,,,One-Back Task,1,7788789,None,OneBack,
NoGoStimulus Start,111.58307659998536,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,113.10180830024183,True,,,One-Back Task,1,7788789,None,OneBack,
NoGoStimulus Start,114.96189239993691,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,116.15333690028638,True,,,One-Back Task,1,7788789,None,OneBack,
OneBackStimulus Start,118.1066993996501,,,,One-Back Task,1,7788789,,OneBack,
OneBackStimulus End,118.81834870018065,False,,,One-Back Task,1,7788789,left,OneBack,
NoGoStimulus Start,123.99664360005409,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,125.25268840044737,True,,,One-Back Task,1,7788789,None,OneBack,
NoGoStimulus Start,127.68590050004423,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,128.30102729983628,True,,,One-Back Task,1,7788789,None,OneBack,
NoGoStimulus Start,130.49465070012957,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,131.35218279995024,True,,,One-Back Task,1,7788789,None,OneBack,
NoGoStimulus Start,133.30984590016305,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,134.4010763000697,True,,,One-Back Task,1,7788789,None,OneBack,
OneBackStimulus Start,136.05491949990392,,,,One-Back Task,1,7788789,,OneBack,
OneBackStimulus End,136.73419809993356,False,,,One-Back Task,1,7788789,left,OneBack,
NoGoStimulus Start,142.24872940033674,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,143.5171360000968,True,,,One-Back Task,1,7788789,None,OneBack,
NoGoStimulus Start,145.7868565004319,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,146.56804409995675,True,,,One-Back Task,1,7788789,None,OneBack,
NoGoStimulus Start,148.36236330028623,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,149.61801300011575,True,,,One-Back Task,1,7788789,None,OneBack,
NoGoStimulus Start,152.13593710027635,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,152.6670869998634,True,,,One-Back Task,1,7788789,None,OneBack,
NoGoStimulus Start,155.18287769984454,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,155.7166731003672,True,,,One-Back Task,1,7788789,None,OneBack,
OneBackStimulus Start,158.05598399974406,,,,One-Back Task,1,7788789,,OneBack,
OneBackStimulus End,158.75025499984622,False,,,One-Back Task,1,7788789,right,OneBack,
NoGoStimulus Start,163.96863290015608,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,164.8164994996041,True,,,One-Back Task,1,7788789,None,OneBack,
NoGoStimulus Start,167.0048163002357,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,167.86683870013803,True,,,One-Back Task,1,7788789,None,OneBack,
NoGoStimulus Start,169.83430709969252,,,,One-Back Task,1,7788789,,OneBack,
NoGoStimulus End,170.9166863001883,True,,,One-Back Task,1,7788789,None,OneBack,
