METADATA:
Block Runtime,Experiment Seed,Subject
90,4920560,subject002
Time after setup,1203.7436588000273
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Easy Math Task
Choice made,22.590565399994375,,,,Easy Math Task,1,4920560,,,
Math Trial End,22.590637700021034,True,,,Easy Math Task,1,4920560,,,
Math Trial End,22.590675000014016,True,,,Easy Math Task,1,4920560,,,
Math Trial Start,24.621921800018754,,,,Easy Math Task,1,4920560,,,
Choice presented,24.625788900011685,,,,Easy Math Task,1,4920560,,,
Choice made,26.52331069999491,,,,Easy Math Task,1,4920560,,,
Math Trial End,26.523341399995843,True,,,Easy Math Task,1,4920560,,,
Math Trial End,26.523355300014373,True,,,Easy Math Task,1,4920560,,,
Math Trial Start,28.554864400008228,,,,Easy Math Task,1,4920560,,,
Choice presented,28.558721500012325,,,,Easy Math Task,1,4920560,,,
Choice made,30.40710620000027,,,,Easy Math Task,1,4920560,,,
Math Trial End,30.407231899996987,True,,,Easy Math Task,1,4920560,,,
Math Trial End,30.407289099995978,True,,,Easy Math Task,1,4920560,,,
Math Trial Start,32.432071400020504,,,,Easy Math Task,1,4920560,,,
Choice presented,32.441940100019565,,,,Easy Math Task,1,4920560,,,
Choice made,34.40691030002199,,,,Easy Math Task,1,4920560,,,
Math Trial End,34.40700460001244,True,,,Easy Math Task,1,4920560,,,
Math Trial End,34.40705280000111,True,,,Easy Math Task,1,4920560,,,
Math Trial Start,36.43660119999549,,,,Easy Math Task,1,4920560,,,
Choice presented,36.4417117999983,,,,Easy Math Task,1,4920560,,,
Choice made,38.3228946000163,,,,Easy Math Task,1,4920560,,,
Math Trial End,38.3229259000218,False,,,Easy Math Task,1,4920560,,,
Math Trial End,38.322959800018,False,,,Easy Math Task,1,4920560,,,
Math Trial Start,40.35322489999817,,,,Easy Math Task,1,4920560,,,
Choice presented,40.35845830000471,,,,Easy Math Task,1,4920560,,,
Choice made,42.35628830001224,,,,Easy Math Task,1,4920560,,,
Math Trial End,42.35633000000962,True,,,Easy Math Task,1,4920560,,,
Math Trial End,42.356347399996594,True,,,Easy Math Task,1,4920560,,,
Math Trial Start,44.386073500005296,,,,Easy Math Task,1,4920560,,,
Choice presented,44.39149850001559,,,,Easy Math Task,1,4920560,,,
Choice made,46.28994790001889,,,,Easy Math Task,1,4920560,,,
Math Trial End,46.290039000014076,True,,,Easy Math Task,1,4920560,,,
Math Trial End,46.29008830001112,True,,,Easy Math Task,1,4920560,,,
Math Trial Start,48.31922350000241,,,,Easy Math Task,1,4920560,,,
Choice presented,48.324931400013156,,,,Easy Math Task,1,4920560,,,
Choice made,50.239546199998586,,,,Easy Math Task,1,4920560,,,
Math Trial End,50.23963110000477,True,,,Easy Math Task,1,4920560,,,
Math Trial End,50.23967609999818,True,,,Easy Math Task,1,4920560,,,
Math Trial Start,52.26960140001029,,,,Easy Math Task,1,4920560,,,
Choice presented,52.274948300007964,,,,Easy Math Task,1,4920560,,,
Choice made,54.20601650001481,,,,Easy Math Task,1,4920560,,,
Math Trial End,54.20607410001685,True,,,Easy Math Task,1,4920560,,,
Math Trial End,54.20609089999925,True,,,Easy Math Task,1,4920560,,,
Math Trial Start,56.235956200020155,,,,Easy Math Task,1,4920560,,,
Choice presented,56.24145359999966,,,,Easy Math Task,1,4920560,,,
Choice made,58.1227271000098,,,,Easy Math Task,1,4920560,,,
Math Trial End,58.12282920000143,True,,,Easy Math Task,1,4920560,,,
Math Trial End,58.122882600000594,True,,,Easy Math Task,1,4920560,,,
Math Trial Start,60.157289599999785,,,,Easy Math Task,1,4920560,,,
Choice presented,60.17447970001376,,,,Easy Math Task,1,4920560,,,
Choice made,62.03864909999538,,,,Easy Math Task,1,4920560,,,
Math Trial End,62.03867949999403,True,,,Easy Math Task,1,4920560,,,
Math Trial End,62.038693000009516,True,,,Easy Math Task,1,4920560,,,
Math Trial Start,64.0661345999979,,,,Easy Math Task,1,4920560,,,
Choice presented,64.07475140001043,,,,Easy Math Task,1,4920560,,,
Choice made,65.90566129999934,,,,Easy Math Task,1,4920560,,,
Math Trial End,65.90570110001136,True,,,Easy Math Task,1,4920560,,,
Math Trial End,65.90571970000747,True,,,Easy Math Task,1,4920560,,,
Math Trial Start,67.9358651000075,,,,Easy Math Task,1,4920560,,,
Choice presented,67.94093420001445,,,,Easy Math Task,1,4920560,,,
Choice made,70.68905610000365,,,,Easy Math Task,1,4920560,,,
Math Trial End,70.68916330000502,True,,,Easy Math Task,1,4920560,,,
Math Trial End,70.68920670001535,True,,,Easy Math Task,1,4920560,,,
Math Trial Start,72.71741010001278,,,,Easy Math Task,1,4920560,,,
Choice presented,72.72399860000587,,,,Easy Math Task,1,4920560,,,
Choice made,74.65559150002082,,,,Easy Math Task,1,4920560,,,
Math Trial End,74.65566040002159,True,,,Easy Math Task,1,4920560,,,
Math Trial End,74.6556952999963,True,,,Easy Math Task,1,4920560,,,
Math Trial Start,76.68506600000546,,,,Easy Math Task,1,4920560,,,
Choice presented,76.69067750000977,,,,Easy Math Task,1,4920560,,,
Choice made,78.60554770001909,,,,Easy Math Task,1,4920560,,,
Math Trial End,78.6056201000174,True,,,Easy Math Task,1,4920560,,,
Math Trial End,78.60565690000658,True,,,Easy Math Task,1,4920560,,,
Math Trial Start,80.6326296000043,,,,Easy Math Task,1,4920560,,,
Choice presented,80.64046620001318,,,,Easy Math Task,1,4920560,,,
Choice made,82.7887064999959,,,,Easy Math Task,1,4920560,,,
Math Trial End,82.78879280001274,True,,,Easy Math Task,1,4920560,,,
Math Trial End,82.78883780000615,True,,,Easy Math Task,1,4920560,,,
Math Trial Start,84.819654299994,,,,Easy Math Task,1,4920560,,,
Choice presented,84.82354630000191,,,,Easy Math Task,1,4920560,,,
Choice made,86.73813230000087,,,,Easy Math Task,1,4920560,,,
Math Trial End,86.73816350000561,True,,,Easy Math Task,1,4920560,,,
Math Trial End,86.73817729999428,True,,,Easy Math Task,1,4920560,,,
Math Task End,88.75712320001912,,,,Easy Math Task,1,4920560,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,1509.8513645000057
ESQ,1514.5559942000255,,Focus_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1520.7127909000264,,Focus_response,1.9000000000000115,Experience Sampling Questions,1,4920560,,Marker Started at 9,Easy Math Task
ESQ,1520.7139735000092,,Intrusive_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1525.7287059000228,,Intrusive_response,1.0,Experience Sampling Questions,1,4920560,,Marker Started at 3,Easy Math Task
ESQ,1525.7298412000237,,Deliberate_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1530.2123751000036,,Deliberate_response,8.700000000000005,Experience Sampling Questions,1,4920560,,Marker Started at 10,Easy Math Task
ESQ,1530.213496900018,,Past_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1535.1464806000004,,Past_response,7.099999999999996,Experience Sampling Questions,1,4920560,,Marker Started at 6,Easy Math Task
ESQ,1535.1476673000143,,Self_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1539.5620496000047,,Self_response,3.0,Experience Sampling Questions,1,4920560,,Marker Started at 3,Easy Math Task
ESQ,1539.563157000026,,Knowledge_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1546.6631264000025,,Knowledge_response,6.399999999999999,Experience Sampling Questions,1,4920560,,Marker Started at 2,Easy Math Task
ESQ,1546.6642606000241,,Other_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1551.911748500017,,Other_response,3.4000000000000092,Experience Sampling Questions,1,4920560,,Marker Started at 8,Easy Math Task
ESQ,1551.912958800007,,Absorption_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1555.2953205000085,,Absorption_response,9.499999999999984,Experience Sampling Questions,1,4920560,,Marker Started at 5,Easy Math Task
ESQ,1555.296469300025,,Modality_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1559.678155200003,,Modality_response,10.0,Experience Sampling Questions,1,4920560,,Marker Started at 7,Easy Math Task
ESQ,1559.6786328000017,,Distracting_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1565.678084700019,,Distracting_response,2.4999999999999996,Experience Sampling Questions,1,4920560,,Marker Started at 3,Easy Math Task
ESQ,1565.6792281000235,,Emotion_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1569.0443170000217,,Emotion_response,10.0,Experience Sampling Questions,1,4920560,,Marker Started at 5,Easy Math Task
ESQ,1569.0455590000201,,Problem_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1572.561528100021,,Problem_response,8.0,Experience Sampling Questions,1,4920560,,Marker Started at 8,Easy Math Task
ESQ,1572.5626558000222,,Detailed_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1575.860586499999,,Detailed_response,7.0999999999999925,Experience Sampling Questions,1,4920560,,Marker Started at 5,Easy Math Task
ESQ,1575.8617221000022,,Future_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1579.3270236000244,,Future_response,8.399999999999991,Experience Sampling Questions,1,4920560,,Marker Started at 2,Easy Math Task
EXPERIMENT DATA:,Hard Math Task
Start Time,1579.3550716000027
Math Task Start,1589.0761889000132,,,,,,,,,
fixation cross,1589.0869180000154,,,,,,,,,
Math Trial Start,1591.1259125000215,,,,,,,,,
Choice presented,1591.1456198000233,,,,,,,,,
Choice made,1593.0766170000134,,,,,,,,,
Math Trial End,1593.0766602000222,True,,,,,,,,
Math Trial End,1593.076675600023,True,,,,,,,,
Math Trial Start,1595.1078381000261,,,,,,,,,
Choice presented,1595.1118079000153,,,,,,,,,
Choice made,1597.3595799000177,,,,,,,,,
Math Trial End,1597.3596177000145,True,,,,,,,,
Math Trial End,1597.3596318000054,True,,,,,,,,
Math Trial Start,1599.387614200008,,,,,,,,,
Choice presented,1599.3947746000194,,,,,,,,,
Choice made,1601.3261868000263,,,,,,,,,
Math Trial End,1601.3262471000198,True,,,,,,,,
Math Trial End,1601.3262757000048,True,,,,,,,,
Math Trial Start,1603.3568586000183,,,,,,,,,
Choice presented,1603.3615686000267,,,,,,,,,
Choice made,1605.3928971000132,,,,,,,,,
Math Trial End,1605.3929397000175,True,,,,,,,,
Math Trial End,1605.3929568000021,True,,,,,,,,
Math Trial Start,1607.4228539000032,,,,,,,,,
Choice presented,1607.428252200014,,,,,,,,,
Choice made,1609.2760196000163,,,,,,,,,
Math Trial End,1609.276110900013,True,,,,,,,,
Math Trial End,1609.2761484000075,True,,,,,,,,
Math Trial Start,1611.3066819000232,,,,,,,,,
Choice presented,1611.311097400001,,,,,,,,,
Choice made,1613.1595885000133,,,,,,,,,
Math Trial End,1613.1596773000201,True,,,,,,,,
Math Trial End,1613.1597240000265,True,,,,,,,,
Math Trial Start,1615.1896468000195,,,,,,,,,
Choice presented,1615.1943980000215,,,,,,,,,
Choice made,1617.0761379000032,,,,,,,,,
Math Trial End,1617.0762327000266,True,,,,,,,,
Math Trial End,1617.07628020001,True,,,,,,,,
Math Trial Start,1619.1046668000054,,,,,,,,,
Choice presented,1619.1110048000119,,,,,,,,,
Choice made,1621.3924318000209,,,,,,,,,
Math Trial End,1621.392473600019,True,,,,,,,,
Math Trial End,1621.3924891000206,True,,,,,,,,
Math Trial Start,1623.4169284000236,,,,,,,,,
Choice presented,1623.427409200027,,,,,,,,,
Choice made,1625.4585417000053,,,,,,,,,
Math Trial End,1625.4585727000085,False,,,,,,,,
Math Trial End,1625.4585861000232,False,,,,,,,,
Math Trial Start,1627.4878858000156,,,,,,,,,
Choice presented,1627.4940869999991,,,,,,,,,
Choice made,1629.4920322000107,,,,,,,,,
Math Trial End,1629.492075200018,True,,,,,,,,
Math Trial End,1629.4920918999997,True,,,,,,,,
Math Trial Start,1631.5213227000204,,,,,,,,,
Choice presented,1631.5272243000218,,,,,,,,,
Choice made,1633.625320000021,,,,,,,,,
Math Trial End,1633.6253932000254,False,,,,,,,,
Math Trial End,1633.6254305000184,False,,,,,,,,
Math Trial Start,1635.6565636000014,,,,,,,,,
Choice presented,1635.6607725000067,,,,,,,,,
Choice made,1637.9088406000228,,,,,,,,,
Math Trial End,1637.9089385000116,False,,,,,,,,
Math Trial End,1637.908986400027,False,,,,,,,,
Math Trial Start,1639.9387971000106,,,,,,,,,
Choice presented,1639.9438504000136,,,,,,,,,
Choice made,1641.8917573000072,,,,,,,,,
Math Trial End,1641.8917979000253,True,,,,,,,,
Math Trial End,1641.8918130000238,True,,,,,,,,
Math Trial Start,1643.9211893000174,,,,,,,,,
Choice presented,1643.926738900016,,,,,,,,,
Choice made,1645.7918831999996,,,,,,,,,
Math Trial End,1645.7919580000162,True,,,,,,,,
Math Trial End,1645.791997799999,True,,,,,,,,
Math Trial Start,1647.8225240000174,,,,,,,,,
Choice presented,1647.8269191000145,,,,,,,,,
Choice made,1649.8914164000016,,,,,,,,,
Math Trial End,1649.891487100016,True,,,,,,,,
Math Trial End,1649.8915226000245,True,,,,,,,,
Math Trial Start,1651.91657880001,,,,,,,,,
Choice presented,1651.925670000026,,,,,,,,,
Choice made,1654.0079166000069,,,,,,,,,
Math Trial End,1654.0079565000196,True,,,,,,,,
Math Trial End,1654.0079716000182,True,,,,,,,,
Math Trial Start,1656.0363194000092,,,,,,,,,
Choice presented,1656.0432386000175,,,,,,,,,
Choice made,1658.407861900021,,,,,,,,,
Math Trial End,1658.4079306000203,False,,,,,,,,
Math Trial End,1658.4079655000241,False,,,,,,,,
Math Trial Start,1660.4396568000084,,,,,,,,,
Choice presented,1660.4620166000095,,,,,,,,,
Choice made,1664.2407097000105,,,,,,,,,
Math Trial End,1664.240740600013,False,,,,,,,,
Math Trial End,1664.2407546000031,False,,,,,,,,
